"cov_measure","p","graph","distribution","rep","norm_Omega","norm_Sigma","FP","FN"
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",19,13.0648822305274,4.14262992029995,0.0433489827856025,0.595061728395062
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",20,13.4935379611355,5.16767129905659,0.0417840375586854,0.544444444444444
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",21,12.4569767155373,4.7759401266189,0.0430359937402191,0.559259259259259
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",22,12.8875905566424,5.33853957924913,0.0347417840375587,0.583950617283951
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",23,12.7470312967114,4.48575685012751,0.0439749608763693,0.555555555555556
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",24,12.6379088868663,4.57883209540376,0.0420970266040689,0.55679012345679
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",25,12.7234313796567,4.65277944776044,0.0430359937402191,0.548148148148148
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",26,12.6847867070309,4.81719667788891,0.0356807511737089,0.590123456790123
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",27,12.5529424612545,5.64811195962985,0.0363067292644757,0.566666666666667
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",28,12.8077670649084,5.43095330459852,0.0419405320813772,0.551851851851852
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",29,12.720314403207,4.48696586146192,0.0447574334898279,0.560493827160494
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",30,12.7696893913971,4.17972946385095,0.0410015649452269,0.566666666666667
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",31,12.9543154267821,4.48204481258034,0.0428794992175274,0.566666666666667
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",32,12.8207844327574,4.31365556864459,0.0489827856025039,0.550617283950617
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",33,12.950043868265,5.04621766152535,0.0446009389671361,0.587654320987654
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",34,12.9162807466184,4.71674853660029,0.041471048513302,0.555555555555556
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",35,13.0941587659941,4.67358564833143,0.0391236306729265,0.562962962962963
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",36,12.5162437391176,5.08575261611579,0.0411580594679186,0.558024691358025
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",37,12.7810100684276,5.62857467862092,0.0424100156494523,0.602469135802469
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",38,12.7392823535882,4.69088312350517,0.042566510172144,0.553086419753086
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",39,12.7013054697174,4.61462483090287,0.041471048513302,0.55679012345679
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",40,12.8466347443757,5.01124117874671,0.041471048513302,0.55679012345679
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",41,12.5390846478193,4.7355065352197,0.0427230046948357,0.555555555555556
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",42,13.0363827580314,4.44854635303707,0.0438184663536776,0.554320987654321
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",43,12.8271916025915,5.2220037145439,0.0438184663536776,0.569135802469136
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",44,12.8319661950224,4.90275757808106,0.0364632237871675,0.580246913580247
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",45,12.9655657824599,4.90939371896809,0.0410015649452269,0.575308641975309
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",46,12.7541009409727,4.38936481314821,0.0402190923317684,0.590123456790123
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",47,12.7929386099322,5.11102855146521,0.0348982785602504,0.566666666666667
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",48,13.0456377769215,4.79971008676148,0.0435054773082942,0.583950617283951
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",49,13.2825835858217,6.00452668097323,0.0367762128325509,0.561728395061728
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",50,12.1299971731084,4.7206924386778,0.0456964006259781,0.559259259259259
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",51,13.5939565030495,5.26463379377906,0.0422535211267606,0.544444444444444
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",52,12.4022167935396,5.44062286022847,0.0375586854460094,0.579012345679012
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",53,12.7017876214076,4.48853247272638,0.0424100156494523,0.534567901234568
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",54,12.9398839377071,5.59988226044502,0.0427230046948357,0.581481481481481
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",55,12.8212689817075,4.76804031809887,0.039906103286385,0.574074074074074
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",56,13.8914351815988,5.25741156909155,0.0510172143974961,0.534567901234568
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",57,12.7253760319734,4.90846223016867,0.039906103286385,0.538271604938272
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",58,12.9237019511097,4.56433756620968,0.0356807511737089,0.611111111111111
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",59,13.0141260838844,4.69100187672976,0.0450704225352113,0.562962962962963
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",60,12.8225297096557,5.06120907986767,0.0364632237871675,0.549382716049383
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",61,13.1043325698228,4.9090796249249,0.0436619718309859,0.57037037037037
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",62,13.0574941417839,4.96898719416188,0.0411580594679186,0.58641975308642
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",63,12.7392696918536,4.93675554596775,0.0366197183098592,0.587654320987654
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",64,12.7069647797535,4.86638318337061,0.0422535211267606,0.569135802469136
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",65,13.6964515881783,4.50101898000729,0.0439749608763693,0.551851851851852
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",66,13.2731332807238,4.99064204016685,0.041471048513302,0.571604938271605
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",67,13.3975671600868,5.96268773517874,0.0344287949921753,0.592592592592593
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",68,13.2835296870254,4.76762950133389,0.0435054773082942,0.569135802469136
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",69,12.8224719475611,4.58646151007491,0.0391236306729265,0.593827160493827
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",70,13.2934934719764,4.50371490550999,0.0528951486697966,0.567901234567901
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",71,12.6407122367374,4.66948430105456,0.0419405320813772,0.558024691358025
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",72,12.9951748826708,4.90145356934928,0.039906103286385,0.564197530864198
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",73,12.9026795121186,5.09969391147318,0.038810641627543,0.55679012345679
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",74,12.8060544169667,5.65913371455134,0.0408450704225352,0.555555555555556
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",75,12.523473395415,4.9956113295108,0.0428794992175274,0.52962962962963
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",76,13.0000600599798,4.70402616225797,0.0466353677621283,0.569135802469136
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",77,12.8613236319927,4.75495406131066,0.0433489827856025,0.544444444444444
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",78,12.3671496786499,5.22087724726526,0.0424100156494523,0.588888888888889
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",79,12.8300251659138,4.35963080986347,0.0469483568075117,0.52716049382716
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",80,12.6114349733091,5.14603884124253,0.0391236306729265,0.579012345679012
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",81,12.7878284054703,5.67420579838236,0.0358372456964006,0.601234567901235
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",82,12.5579342384621,4.82083838121397,0.0359937402190923,0.553086419753086
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",83,13.0817478540757,4.19068413229709,0.0455399061032864,0.560493827160494
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",84,13.2070048933876,4.82865934446228,0.0417840375586854,0.575308641975309
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",85,12.3524620988841,5.0273636332768,0.0428794992175274,0.585185185185185
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",86,13.4342520353,5.02825433139551,0.045226917057903,0.598765432098765
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",87,13.4543125068474,5.50303753408317,0.0374021909233177,0.55679012345679
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",88,13.1809611536916,5.4711689147334,0.036150234741784,0.57283950617284
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",89,12.9714749272412,4.67593443861532,0.044131455399061,0.539506172839506
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",90,13.005343150256,5.10685371000152,0.0427230046948357,0.561728395061728
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",91,12.5980651219812,5.4476262979495,0.0377151799687011,0.55679012345679
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",92,13.0344240793119,4.9277281386371,0.0458528951486698,0.554320987654321
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",93,13.1755451573992,4.69339751573364,0.0446009389671361,0.565432098765432
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",94,12.6381069860593,5.91421154811782,0.039906103286385,0.566666666666667
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",95,13.1009093806757,5.1657004443183,0.0419405320813772,0.592592592592593
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",96,13.2612419747959,5.5793762724448,0.0363067292644757,0.601234567901235
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",97,12.6719926359532,4.20863038322776,0.0427230046948357,0.549382716049383
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",98,13.012692572849,4.66625639008609,0.045226917057903,0.562962962962963
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",99,13.339789572437,5.77830067502918,0.047887323943662,0.541975308641975
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",100,12.8482620863253,5.28416610370703,0.0430359937402191,0.571604938271605
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",1,11.7918084603832,7.94715061676294,0,0.910025706940874
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",2,11.7847978127604,7.65137387883365,0.00109000311429461,0.904884318766067
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",3,11.8378356156677,7.98462666199825,0.00077857365306758,0.904884318766067
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",4,11.884312852645,7.73657690821177,0.00077857365306758,0.894601542416452
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",5,11.7685600293312,7.89929841849248,0,0.916452442159383
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",6,11.7624059700639,7.76445193638515,0.00077857365306758,0.902313624678663
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",7,11.83675807981,8.03694848604976,0,0.908740359897172
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",8,11.8458443063268,7.97576907799452,0.000622858922454064,0.901028277634961
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",9,11.8178446876299,7.92905597798325,0.000467144191840548,0.90745501285347
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",10,11.8293113088672,7.84079205994485,0.00109000311429461,0.886889460154242
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",11,11.8967505406518,8.09236077841727,0.000467144191840548,0.897172236503856
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",12,11.7831225014404,7.76794452023237,0.00186857676736219,0.894601542416452
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",13,11.8425890609096,7.94203448322617,0.000622858922454064,0.902313624678663
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",14,11.8287518066621,7.94968148288789,0.000311429461227032,0.902313624678663
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",15,11.7949967670761,7.7329598853646,0.000622858922454064,0.880462724935733
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",16,11.8712231524929,7.70614379033813,0.00140143257552164,0.889460154241645
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",17,11.8986547229228,7.84588959354502,0.000934288383681096,0.894601542416452
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",18,11.8197293956854,7.74700596362305,0.000311429461227032,0.898457583547558
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",19,11.9062426571043,7.71640189637127,0.000467144191840548,0.894601542416452
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",20,11.8121571281248,7.98529078473743,0.000622858922454064,0.910025706940874
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",21,11.7476793751298,7.97545780752542,0.000622858922454064,0.893316195372751
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",22,11.8537665899867,7.9159243074013,0.000934288383681096,0.89974293059126
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",23,11.7856257044743,7.88035391386659,0.000934288383681096,0.89974293059126
"covNPDmat",120,"omega_sparse","conta_normal_cell_10",24,11.8230600203863,7.70199948804304,0.00109000311429461,0.888174807197943
